18:09:17; GhostNexus; (69766, 13, 70110);
18:09:17; iTiny; (69772, 13, 70120);
18:09:17; WildcatBudd1107; (69765, 13, 70108);
18:09:17; Konjaga_Conex; (69765, 13, 70102);
18:09:17; MorningKingJr; (69768, 13, 70102);
18:09:17; InfinityMC10; (69732, 12, 70116);
18:09:17; Fluffydapro; (69766, 13, 70102);
18:09:17; RageyBoiYT; (69717, 16, 70114);
18:09:17; ColdCasket; (69717, 16, 70114);
18:09:17; AlloMain13; (69768, 13, 70117);
18:09:17; aiders105; (69765, 13, 70103);
18:09:17; SurgeMirai; (69771, 13, 70119);
18:09:17; Nxruto__; (69769, 13, 70102);
18:09:17; Pumptatoesssss; (69765, 13, 70105);
18:09:17; Ice_Dragons; (69767, 13, 70104);
18:09:17; w0okie1; (69768, 13, 70106);
18:09:17; NOPEKEYAAN; (69771, 13, 70107);
18:09:17; Iamtacoman; (69767, 13, 70102);
18:09:17; Vo3Trxecraft; (69758, 13, 70109);
18:09:17; GlitchedForever; (69767, 13, 70118);
18:09:17; Jenkurdes; (69727, 16, 70114);
18:09:17; YorkerMonkey; (69769, 13, 70104);
18:09:20; GhostNexus; (69766, 13, 70110);
18:09:20; iTiny; (69772, 13, 70120);
18:09:20; WildcatBudd1107; (69767, 13, 70102);
18:09:20; Konjaga_Conex; (69765, 13, 70102);
18:09:20; MorningKingJr; (69768, 13, 70104);
18:09:20; InfinityMC10; (69732, 12, 70116);
18:09:20; Fluffydapro; (69765, 13, 70104);
18:09:20; RageyBoiYT; (69716, 15, 70113);
18:09:20; ColdCasket; (69728, 15, 70113);
18:09:20; AlloMain13; (69768, 13, 70117);
18:09:20; aiders105; (69769, 14, 70109);
18:09:20; SurgeMirai; (69771, 13, 70119);
18:09:20; Nxruto__; (69769, 13, 70102);
18:09:20; Pumptatoesssss; (69765, 13, 70105);
18:09:20; Ice_Dragons; (69766, 13, 70101);
18:09:20; w0okie1; (69768, 13, 70106);
18:09:20; NOPEKEYAAN; (69766, 13, 70104);
18:09:20; Iamtacoman; (69766, 13, 70102);
18:09:20; Vo3Trxecraft; (69757, 13, 70112);
18:09:20; GlitchedForever; (69769, 13, 70118);
18:09:20; Jenkurdes; (69748, 11, 70114);
18:09:20; YorkerMonkey; (69767, 13, 70102);
18:09:20; Diamondblocks89; (69770, 13, 70112);
18:09:20; ir0o; (69719, 15, 70115);
18:09:20; Xakv; (69715, 15, 70114);
18:09:20; Pakora; (69705, 38, 70193);
18:09:20; iAnnoying_; (69718, 15, 70115);
18:09:23; GhostNexus; (69766, 13, 70110);
18:09:23; iTiny; (69766, 13, 70121);
18:09:23; WildcatBudd1107; (69767, 13, 70102);
18:09:23; Konjaga_Conex; (69765, 13, 70102);
18:09:23; MorningKingJr; (69768, 13, 70104);
18:09:23; InfinityMC10; (69732, 12, 70116);
18:09:23; Fluffydapro; (69765, 13, 70104);
18:09:23; RageyBoiYT; (69732, 12, 70113);
18:09:23; ColdCasket; (69749, 11, 70114);
18:09:23; AlloMain13; (69768, 13, 70117);
18:09:23; aiders105; (69769, 14, 70109);
18:09:23; SurgeMirai; (69771, 13, 70119);
18:09:23; Nxruto__; (69769, 13, 70102);
18:09:23; Pumptatoesssss; (69765, 13, 70105);
18:09:23; Ice_Dragons; (69767, 13, 70125);
18:09:23; w0okie1; (69768, 13, 70106);
18:09:23; NOPEKEYAAN; (69772, 13, 70115);
18:09:23; Iamtacoman; (69766, 13, 70102);
18:09:23; Vo3Trxecraft; (69757, 13, 70112);
18:09:23; GlitchedForever; (69770, 13, 70117);
18:09:23; Jenkurdes; (69753, 11, 70114);
18:09:23; YorkerMonkey; (69767, 13, 70102);
18:09:23; Diamondblocks89; (69770, 13, 70112);
18:09:23; ir0o; (69719, 15, 70116);
18:09:23; Xakv; (69715, 15, 70114);
18:09:23; Pakora; (69705, 38, 70193);
18:09:23; iAnnoying_; (69718, 15, 70115);
18:09:26; GhostNexus; (69766, 13, 70110);
18:09:26; iTiny; (69764, 13, 70126);
18:09:26; WildcatBudd1107; (69767, 13, 70102);
18:09:26; Konjaga_Conex; (69765, 13, 70102);
18:09:26; MorningKingJr; (69768, 13, 70104);
18:09:26; InfinityMC10; (69732, 12, 70116);
18:09:26; Fluffydapro; (69765, 13, 70104);
18:09:26; RageyBoiYT; (69755, 12, 70113);
18:09:26; ColdCasket; (69766, 14, 70116);
18:09:26; AlloMain13; (69768, 13, 70117);
18:09:26; aiders105; (69769, 14, 70109);
18:09:26; SurgeMirai; (69771, 13, 70119);
18:09:26; Nxruto__; (69769, 13, 70102);
18:09:26; Pumptatoesssss; (69765, 13, 70105);
18:09:26; Ice_Dragons; (69768, 13, 70109);
18:09:26; w0okie1; (69768, 13, 70106);
18:09:26; NOPEKEYAAN; (69770, 13, 70118);
18:09:26; Iamtacoman; (69766, 13, 70102);
18:09:26; Vo3Trxecraft; (69757, 13, 70112);
18:09:26; GlitchedForever; (69776, 15, 70107);
18:09:26; Jenkurdes; (69772, 13, 70116);
18:09:26; YorkerMonkey; (69767, 13, 70102);
18:09:26; Diamondblocks89; (69770, 13, 70112);
18:09:26; ir0o; (69720, 15, 70115);
18:09:26; Xakv; (69715, 15, 70114);
18:09:26; Pakora; (69705, 38, 70193);
18:09:26; iAnnoying_; (69718, 15, 70115);
18:09:29; GhostNexus; (69766, 13, 70110);
18:09:29; iTiny; (69765, 13, 70127);
18:09:29; WildcatBudd1107; (69767, 13, 70102);
18:09:29; Konjaga_Conex; (69765, 13, 70102);
18:09:29; MorningKingJr; (69768, 13, 70104);
18:09:29; InfinityMC10; (69732, 12, 70116);
18:09:29; Fluffydapro; (69765, 13, 70104);
