[INFO] <2022-05-13; 17:23:31.120>    Player Tracker Decoder App v1.7.0 - LOG FILE
   [INFO] <2022-05-13; 17:23:31.122> Initializing logger
   [INFO] <2022-05-13; 17:23:31.122> Logger successfully initialized
   [INFO] <2022-05-13; 17:23:31.122> Initializing primary systems
   [INFO] <2022-05-13; 17:23:31.124> Initializing settings subsystem
   [INFO] <2022-05-13; 17:23:31.124> Fetching and parsing settings from config file
   [INFO] <2022-05-13; 17:23:31.125> Settings: 17
   [INFO] <2022-05-13; 17:23:31.126> 1
   [INFO] <2022-05-13; 17:23:31.126> true
   [INFO] <2022-05-13; 17:23:31.126> 0
   [INFO] <2022-05-13; 17:23:31.127> true
   [INFO] <2022-05-13; 17:23:31.127> 5.0
   [INFO] <2022-05-13; 17:23:31.128> true
   [INFO] <2022-05-13; 17:23:31.128> Heat
   [INFO] <2022-05-13; 17:23:31.129> 200
   [INFO] <2022-05-13; 17:23:31.129> false
   [INFO] <2022-05-13; 17:23:31.129> true
   [INFO] <2022-05-13; 17:23:31.130> false
   [INFO] <2022-05-13; 17:23:31.130> false
   [INFO] <2022-05-13; 17:23:31.130> false
   [INFO] <2022-05-13; 17:23:31.131> ageFadeThreshold: 1
   [INFO] <2022-05-13; 17:23:31.131> ChangeSize
   [INFO] <2022-05-13; 17:23:31.131> 0
   [INFO] <2022-05-13; 17:23:31.131> Successfully fetched and parsed settings from config file
   [INFO] <2022-05-13; 17:23:31.132> Successfully initialized settings subsystem
   [INFO] <2022-05-13; 17:23:31.133> Initializing decoder subsystem
   [INFO] <2022-05-13; 17:23:31.133> Successfully initialized decoder subsystem
   [INFO] <2022-05-13; 17:23:31.133> Initializing primary frame subsystem
   [INFO] <2022-05-13; 17:23:31.138> Initializing main display subsystem
   [INFO] <2022-05-13; 17:23:31.139> Antialiasing enabled on main display panel
   [INFO] <2022-05-13; 17:23:31.139> Successfully initialized main display subsystem
   [INFO] <2022-05-13; 17:23:31.147> Successfully initialized primary frame subsystem
   [INFO] <2022-05-13; 17:23:31.147> Loading resources
   [INFO] <2022-05-13; 17:23:32.153> Successfully initialized all subsystems
   [INFO] <2022-05-13; 17:23:34.458> Selected files: 14
   [INFO] <2022-05-13; 17:23:34.458> Decoding process started
   [INFO] <2022-05-13; 17:23:34.459> Decoding data
   [INFO] <2022-05-13; 17:23:34.462> Fetched and indexed input file: server-overworld-log-2022-01-24.txt
   [INFO] <2022-05-13; 17:23:34.463> Fetched and indexed input file: server-overworld-log-2022-01-25.txt
   [INFO] <2022-05-13; 17:23:34.463> Fetched and indexed input file: server-overworld-log-2022-01-28.txt
   [INFO] <2022-05-13; 17:23:34.464> Fetched and indexed input file: server-overworld-log-2022-01-29.txt
   [INFO] <2022-05-13; 17:23:34.464> Fetched and indexed input file: server-overworld-log-2022-01-30.txt
   [INFO] <2022-05-13; 17:23:34.465> Fetched and indexed input file: server-overworld-log-2022-01-31.txt
   [INFO] <2022-05-13; 17:23:34.465> Fetched and indexed input file: server-overworld-log-2022-02-01.txt
   [INFO] <2022-05-13; 17:23:34.466> Fetched and indexed input file: server-overworld-log-2022-02-02.txt
   [INFO] <2022-05-13; 17:23:34.466> Fetched and indexed input file: server-overworld-log-2022-02-03.txt
   [INFO] <2022-05-13; 17:23:34.467> Fetched and indexed input file: server-overworld-log-2022-02-04.txt
   [INFO] <2022-05-13; 17:23:34.467> Fetched and indexed input file: server-overworld-log-2022-02-05.txt
   [INFO] <2022-05-13; 17:23:34.467> Fetched and indexed input file: server-overworld-log-2022-02-06.txt
   [INFO] <2022-05-13; 17:23:34.467> Fetched and indexed input file: server-overworld-log-2022-02-08.txt
   [INFO] <2022-05-13; 17:23:34.468> Fetched and indexed input file: server-overworld-log-2022-02-09.txt
   [INFO] <2022-05-13; 17:23:35.006> maxX: 2305 minX: -2172; maxY: 1681 minY: -2583
   [INFO] <2022-05-13; 17:23:35.007> xRange: 4477 yRange: 4264
   [INFO] <2022-05-13; 17:23:35.007> Successfully decoded data
   [INFO] <2022-05-13; 17:23:35.007> Setting data to display
   [INFO] <2022-05-13; 17:23:35.046> Successfully set data to display
   [INFO] <2022-05-13; 17:23:35.047> Updating points
   [INFO] <2022-05-13; 17:23:35.091> Updated points: 22960
   [INFO] <2022-05-13; 17:23:35.091> Initializing toolbar subsystem
   [INFO] <2022-05-13; 17:23:35.770> Successfully initialized toolbar subsystem
   [INFO] <2022-05-13; 17:23:35.771> Selected files: 14
   [INFO] <2022-05-13; 17:23:35.772> World background images are present, opening selection screen
   [INFO] <2022-05-13; 17:23:35.773> Decoding process finished successfully
   [INFO] <2022-05-13; 17:23:35.773> Opening world background image dialog
   [WARNING] <2022-05-13; 17:23:37.496> No world background images selected
   [INFO] <2022-05-13; 17:23:42.192> Saving and writing settings to config file
   [INFO] <2022-05-13; 17:23:42.199> Successfully saved and wrote settings to config file
   [INFO] <2022-05-13; 17:23:42.199> Changed draw type to: Line
   [INFO] <2022-05-13; 17:23:43.542> Saving and writing settings to config file
   [INFO] <2022-05-13; 17:23:43.543> Successfully saved and wrote settings to config file
   [INFO] <2022-05-13; 17:23:43.544> Changed draw type to: Heat
   
