[INFO] <2022-05-02; 17:40:48.468>    Player Tracker Decoder App v1.5.5 - LOG FILE
   [INFO] <2022-05-02; 17:40:48.470> Initializing logger
   [INFO] <2022-05-02; 17:40:48.470> Logger successfully initialized
   [INFO] <2022-05-02; 17:40:48.470> Initializing primary systems
   [INFO] <2022-05-02; 17:40:48.471> Initializing settings subsystem
   [INFO] <2022-05-02; 17:40:48.472> Fetching and parsing settings from config file
   [INFO] <2022-05-02; 17:40:48.473> Settings: 15
   [INFO] <2022-05-02; 17:40:48.473> 31
   [INFO] <2022-05-02; 17:40:48.473> true
   [INFO] <2022-05-02; 17:40:48.473> 0
   [INFO] <2022-05-02; 17:40:48.474> true
   [INFO] <2022-05-02; 17:40:48.474> 5.0
   [INFO] <2022-05-02; 17:40:48.475> true
   [INFO] <2022-05-02; 17:40:48.476> LINE
   [INFO] <2022-05-02; 17:40:48.476> 200
   [INFO] <2022-05-02; 17:40:48.476> true
   [INFO] <2022-05-02; 17:40:48.477> true
   [INFO] <2022-05-02; 17:40:48.477> true
   [INFO] <2022-05-02; 17:40:48.477> true
   [INFO] <2022-05-02; 17:40:48.478> false
   [INFO] <2022-05-02; 17:40:48.478> ageFadeThreshold: 0
   [INFO] <2022-05-02; 17:40:48.478> Successfully fetched and parsed settings from config file
   [INFO] <2022-05-02; 17:40:48.479> Successfully initialized settings subsystem
   [INFO] <2022-05-02; 17:40:48.480> Initializing decoder subsystem
   [INFO] <2022-05-02; 17:40:48.480> Successfully initialized decoder subsystem
   [INFO] <2022-05-02; 17:40:48.481> Initializing primary frame subsystem
   [INFO] <2022-05-02; 17:40:48.485> Initializing main display subsystem
   [INFO] <2022-05-02; 17:40:48.485> Antialiasing enabled on main display panel
   [INFO] <2022-05-02; 17:40:48.486> Successfully initialized main display subsystem
   [INFO] <2022-05-02; 17:40:48.495> Successfully initialized primary frame subsystem
   [INFO] <2022-05-02; 17:40:48.496> Loading resources
   [INFO] <2022-05-02; 17:40:49.439> Successfully initialized all subsystems
   [INFO] <2022-05-02; 17:40:51.820> Decoding process started
   [INFO] <2022-05-02; 17:40:51.820> Decoding data
   [INFO] <2022-05-02; 17:40:51.821> Fetched and indexed input file
