[INFO] <2022-04-07; 09:33:27> Player Tracker Decoder App v1.5.1 - LOG FILE
   [INFO] <2022-04-07; 09:33:27> Initializing logger
   [INFO] <2022-04-07; 09:33:27> Logger successfully initialized
   [INFO] <2022-04-07; 09:33:27> Initializing primary systems
   [INFO] <2022-04-07; 09:33:27> Initializing settings subsystem
   [INFO] <2022-04-07; 09:33:27> Fetching and parsing settings from config file
   [INFO] <2022-04-07; 09:33:27> Settings: 12
   [INFO] <2022-04-07; 09:33:27> 50
   [INFO] <2022-04-07; 09:33:27> true
   [INFO] <2022-04-07; 09:33:27> 0
   [INFO] <2022-04-07; 09:33:27> true
   [INFO] <2022-04-07; 09:33:27> 5.0
   [INFO] <2022-04-07; 09:33:27> true
   [INFO] <2022-04-07; 09:33:27> PIXEL
   [INFO] <2022-04-07; 09:33:27> 216
   [INFO] <2022-04-07; 09:33:27> false
   [INFO] <2022-04-07; 09:33:27> false
   [INFO] <2022-04-07; 09:33:27> false
   [INFO] <2022-04-07; 09:33:27> Successfully fetched and parsed settings from config file
   [INFO] <2022-04-07; 09:33:27> Successfully initialized settings subsystem
   [INFO] <2022-04-07; 09:33:27> Initializing decoder subsystem
   [INFO] <2022-04-07; 09:33:27> Successfully initialized decoder subsystem
   [INFO] <2022-04-07; 09:33:27> Initializing primary frame subsystem
   [INFO] <2022-04-07; 09:33:27> Initializing main display subsystem
   [INFO] <2022-04-07; 09:33:27> Successfully initialized main display subsystem
   [INFO] <2022-04-07; 09:33:27> Successfully initialized primary frame subsystem
   [INFO] <2022-04-07; 09:33:28> Successfully initialized all subsystems
   [INFO] <2022-04-07; 09:33:31> Decoding process started
   [INFO] <2022-04-07; 09:33:31> Decoding data
   [INFO] <2022-04-07; 09:33:31> Fetched and indexed input file
   [INFO] <2022-04-07; 09:33:31> maxX: 0 minX: -330; maxY: 59 minY: -1553
   [INFO] <2022-04-07; 09:33:31> xRange: 330 yRange: 1612
   [INFO] <2022-04-07; 09:33:31> Successfully decoded data
   [INFO] <2022-04-07; 09:33:31> Setting data to display
   [INFO] <2022-04-07; 09:33:31> Successfully set data to display
   [INFO] <2022-04-07; 09:33:31> Updating points
   [INFO] <2022-04-07; 09:33:31> Updated points: 461
   [INFO] <2022-04-07; 09:33:31> Decoding process finished successfully
   [INFO] <2022-04-07; 09:33:31> Initializing toolbar subsystem
   [INFO] <2022-04-07; 09:33:31> Successfully initialized toolbar subsystem
   [INFO] <2022-04-07; 09:33:31> Selected files: 1
   [INFO] <2022-04-07; 09:33:31> World background images are present
   opening selection screen
   [INFO] <2022-04-07; 09:33:31> World background image is present
   loading world background image
   [INFO] <2022-04-07; 09:33:35> Selected world background images: 1
   [INFO] <2022-04-07; 09:33:42> Loading world background image took 7298ms.
   [INFO] <2022-04-07; 09:33:42> Successfully loaded world background image
   
