[INFO] <2022-05-14; 13:09:10.765>    Player Tracker Decoder App v1.7.0 - LOG FILE
   [INFO] <2022-05-14; 13:09:10.766> Initializing logger
   [INFO] <2022-05-14; 13:09:10.766> Logger successfully initialized
   [INFO] <2022-05-14; 13:09:10.767> Initializing primary systems
   [INFO] <2022-05-14; 13:09:10.768> Initializing settings subsystem
   [INFO] <2022-05-14; 13:09:10.769> Fetching and parsing settings from config file
   [INFO] <2022-05-14; 13:09:10.770> Settings: 0
   [INFO] <2022-05-14; 13:09:10.770> Successfully fetched and parsed settings from config file
   [INFO] <2022-05-14; 13:09:10.770> Successfully initialized settings subsystem
   [INFO] <2022-05-14; 13:09:10.771> Initializing decoder subsystem
   [INFO] <2022-05-14; 13:09:10.775> Successfully initialized decoder subsystem
   [INFO] <2022-05-14; 13:09:10.775> Initializing primary frame subsystem
   [INFO] <2022-05-14; 13:09:10.816> Initializing main display subsystem
   [INFO] <2022-05-14; 13:09:10.817> Antialiasing enabled on main display panel
   [INFO] <2022-05-14; 13:09:10.817> Successfully initialized main display subsystem
   [INFO] <2022-05-14; 13:09:10.834> Successfully initialized primary frame subsystem
   [INFO] <2022-05-14; 13:09:10.834> Loading resources
   [INFO] <2022-05-14; 13:09:11.598> Successfully initialized all subsystems
   
