[INFO] <2022-05-14; 13:40:39.951>    Player Tracker Decoder App v1.7.0 - LOG FILE
   [INFO] <2022-05-14; 13:40:39.953> Initializing logger
   [INFO] <2022-05-14; 13:40:39.953> Logger successfully initialized
   [INFO] <2022-05-14; 13:40:39.954> Initializing primary systems
   [INFO] <2022-05-14; 13:40:39.955> Initializing settings subsystem
   [INFO] <2022-05-14; 13:40:39.956> Fetching and parsing settings from config file
   [INFO] <2022-05-14; 13:40:39.957> Settings: 0
   [INFO] <2022-05-14; 13:40:39.957> Successfully fetched and parsed settings from config file
   [INFO] <2022-05-14; 13:40:39.957> Successfully initialized settings subsystem
   [INFO] <2022-05-14; 13:40:39.958> Initializing decoder subsystem
   [INFO] <2022-05-14; 13:40:39.961> Successfully initialized decoder subsystem
   [INFO] <2022-05-14; 13:40:39.961> Initializing primary frame subsystem
   [INFO] <2022-05-14; 13:40:40.004> Initializing main display subsystem
   [INFO] <2022-05-14; 13:40:40.005> Antialiasing enabled on main display panel
   [INFO] <2022-05-14; 13:40:40.006> Successfully initialized main display subsystem
   [INFO] <2022-05-14; 13:40:40.023> Successfully initialized primary frame subsystem
   [INFO] <2022-05-14; 13:40:40.024> Loading resources
   [INFO] <2022-05-14; 13:40:40.860> Successfully initialized all subsystems
   [WARNING] <2022-05-14; 13:40:48.153> No input files selected
   
