[INFO] <2022-04-07; 11:11:33> Player Tracker Decoder App v1.5.4 - LOG FILE
   [INFO] <2022-04-07; 11:11:33> Initializing logger
   [INFO] <2022-04-07; 11:11:33> Logger successfully initialized
   [INFO] <2022-04-07; 11:11:33> Initializing primary systems
   [INFO] <2022-04-07; 11:11:33> Initializing settings subsystem
   [INFO] <2022-04-07; 11:11:33> Fetching and parsing settings from config file
   [INFO] <2022-04-07; 11:11:33> Settings: 12
   [INFO] <2022-04-07; 11:11:33> 5
   [INFO] <2022-04-07; 11:11:33> true
   [INFO] <2022-04-07; 11:11:33> 0
   [INFO] <2022-04-07; 11:11:33> true
   [INFO] <2022-04-07; 11:11:33> 5.0
   [INFO] <2022-04-07; 11:11:33> true
   [INFO] <2022-04-07; 11:11:33> LINE
   [INFO] <2022-04-07; 11:11:33> 237
   [INFO] <2022-04-07; 11:11:33> false
   [INFO] <2022-04-07; 11:11:33> false
   [INFO] <2022-04-07; 11:11:33> false
   [INFO] <2022-04-07; 11:11:33> Successfully fetched and parsed settings from config file
   [INFO] <2022-04-07; 11:11:33> Successfully initialized settings subsystem
   [INFO] <2022-04-07; 11:11:33> Initializing decoder subsystem
   [INFO] <2022-04-07; 11:11:33> Successfully initialized decoder subsystem
   [INFO] <2022-04-07; 11:11:33> Initializing primary frame subsystem
   [INFO] <2022-04-07; 11:11:33> Initializing main display subsystem
   [INFO] <2022-04-07; 11:11:33> Successfully initialized main display subsystem
   [INFO] <2022-04-07; 11:11:33> Successfully initialized primary frame subsystem
   [INFO] <2022-04-07; 11:11:34> Successfully initialized all subsystems
   [INFO] <2022-04-07; 11:11:37> Decoding process started
   [INFO] <2022-04-07; 11:11:37> Decoding data
   [INFO] <2022-04-07; 11:11:37> Fetched and indexed input file
   [INFO] <2022-04-07; 11:11:37> maxX: 0 minX: -330; maxY: 59 minY: -1553
   [INFO] <2022-04-07; 11:11:37> xRange: 330 yRange: 1612
   [INFO] <2022-04-07; 11:11:37> Successfully decoded data
   [INFO] <2022-04-07; 11:11:37> Setting data to display
