[INFO] <2022-05-13; 12:25:46.362>    Player Tracker src.com.anip24.trackerDecoder.Decoder App v1.6.3 - LOG FILE
   [INFO] <2022-05-13; 12:25:46.363> Initializing logger
   [INFO] <2022-05-13; 12:25:46.364> src.com.anip24.trackerDecoder.Logger successfully initialized
   [INFO] <2022-05-13; 12:25:46.364> Initializing primary systems
   [INFO] <2022-05-13; 12:25:46.366> Initializing settings subsystem
   [INFO] <2022-05-13; 12:25:46.366> Fetching and parsing settings from config file
   [INFO] <2022-05-13; 12:25:46.367> src.com.anip24.trackerDecoder.Settings: 16
   [INFO] <2022-05-13; 12:25:46.367> 7
   [INFO] <2022-05-13; 12:25:46.368> true
   [INFO] <2022-05-13; 12:25:46.368> 0
   [INFO] <2022-05-13; 12:25:46.368> true
   [INFO] <2022-05-13; 12:25:46.368> 5.0
   [INFO] <2022-05-13; 12:25:46.369> true
   [INFO] <2022-05-13; 12:25:46.370> Heat
   [INFO] <2022-05-13; 12:25:46.370> 200
   [INFO] <2022-05-13; 12:25:46.370> false
   [INFO] <2022-05-13; 12:25:46.371> true
   [INFO] <2022-05-13; 12:25:46.371> false
   [INFO] <2022-05-13; 12:25:46.371> false
   [INFO] <2022-05-13; 12:25:46.371> false
   [INFO] <2022-05-13; 12:25:46.372> ageFadeThreshold: 0
   [INFO] <2022-05-13; 12:25:46.372> ChangeSize
   [INFO] <2022-05-13; 12:25:46.372> Successfully fetched and parsed settings from config file
   [INFO] <2022-05-13; 12:25:46.373> Successfully initialized settings subsystem
   [INFO] <2022-05-13; 12:25:46.374> Initializing decoder subsystem
   [INFO] <2022-05-13; 12:25:46.374> Successfully initialized decoder subsystem
   [INFO] <2022-05-13; 12:25:46.374> Initializing primary frame subsystem
   [INFO] <2022-05-13; 12:25:46.379> Initializing main display subsystem
   [INFO] <2022-05-13; 12:25:46.379> Antialiasing enabled on main display panel
   [INFO] <2022-05-13; 12:25:46.379> Successfully initialized main display subsystem
   [INFO] <2022-05-13; 12:25:46.387> Successfully initialized primary frame subsystem
   [INFO] <2022-05-13; 12:25:46.388> Loading resources
   [INFO] <2022-05-13; 12:25:47.273> Successfully initialized all subsystems
   [INFO] <2022-05-13; 12:25:49.997> Selected files: 12
   [INFO] <2022-05-13; 12:25:49.998> Decoding process started
   [INFO] <2022-05-13; 12:25:49.999> Decoding data
   [INFO] <2022-05-13; 12:25:49.999> Fetched and indexed input file
   [INFO] <2022-05-13; 12:25:50.000> Fetched and indexed input file
   [INFO] <2022-05-13; 12:25:50.000> Fetched and indexed input file
   [INFO] <2022-05-13; 12:25:50.001> Fetched and indexed input file
   [INFO] <2022-05-13; 12:25:50.002> Fetched and indexed input file
   [INFO] <2022-05-13; 12:25:50.003> Fetched and indexed input file
   [INFO] <2022-05-13; 12:25:50.004> Fetched and indexed input file
   [INFO] <2022-05-13; 12:25:50.004> Fetched and indexed input file
   [INFO] <2022-05-13; 12:25:50.004> Fetched and indexed input file
   [INFO] <2022-05-13; 12:25:50.005> Fetched and indexed input file
   [INFO] <2022-05-13; 12:25:50.005> Fetched and indexed input file
   [INFO] <2022-05-13; 12:25:50.006> Fetched and indexed input file
   [INFO] <2022-05-13; 12:25:50.494> maxX: 2305 minX: -2172; maxY: 1681 minY: -2583
   [INFO] <2022-05-13; 12:25:50.494> xRange: 4477 yRange: 4264
   [INFO] <2022-05-13; 12:25:50.495> Successfully decoded data
   [INFO] <2022-05-13; 12:25:50.495> Setting data to display
   [INFO] <2022-05-13; 12:25:50.527> Successfully set data to display
   [INFO] <2022-05-13; 12:25:50.527> Updating points
