[INFO] <2022-04-22; 12:43:04> Player Tracker Decoder App v1.5.5 - LOG FILE
   [INFO] <2022-04-22; 12:43:04> Initializing logger
   [INFO] <2022-04-22; 12:43:04> Logger successfully initialized
   [INFO] <2022-04-22; 12:43:04> Initializing primary systems
   [INFO] <2022-04-22; 12:43:04> Initializing settings subsystem
   [INFO] <2022-04-22; 12:43:04> Fetching and parsing settings from config file
   [INFO] <2022-04-22; 12:43:04> Settings: 12
   [INFO] <2022-04-22; 12:43:04> 0
   [INFO] <2022-04-22; 12:43:04> true
   [INFO] <2022-04-22; 12:43:04> 0
   [INFO] <2022-04-22; 12:43:04> true
   [INFO] <2022-04-22; 12:43:04> 5.0
   [INFO] <2022-04-22; 12:43:04> true
   [INFO] <2022-04-22; 12:43:04> LINE
   [INFO] <2022-04-22; 12:43:04> 260
   [INFO] <2022-04-22; 12:43:04> false
   [INFO] <2022-04-22; 12:43:04> false
   [INFO] <2022-04-22; 12:43:04> false
   [INFO] <2022-04-22; 12:43:04> Successfully fetched and parsed settings from config file
   [INFO] <2022-04-22; 12:43:04> Successfully initialized settings subsystem
   [INFO] <2022-04-22; 12:43:04> Initializing decoder subsystem
   [INFO] <2022-04-22; 12:43:04> Successfully initialized decoder subsystem
   [INFO] <2022-04-22; 12:43:04> Initializing primary frame subsystem
   [INFO] <2022-04-22; 12:43:04> Initializing main display subsystem
   [INFO] <2022-04-22; 12:43:04> Successfully initialized main display subsystem
   [INFO] <2022-04-22; 12:43:04> Successfully initialized primary frame subsystem
   [INFO] <2022-04-22; 12:43:05> Successfully initialized all subsystems
   [INFO] <2022-04-22; 12:43:08> Decoding process started
   [INFO] <2022-04-22; 12:43:08> Decoding data
   [INFO] <2022-04-22; 12:43:08> Fetched and indexed input file
   [INFO] <2022-04-22; 12:43:08> maxX: 2069 minX: -374; maxY: 58 minY: -1563
   [INFO] <2022-04-22; 12:43:08> xRange: 2443 yRange: 1621
   [INFO] <2022-04-22; 12:43:08> Successfully decoded data
   [INFO] <2022-04-22; 12:43:08> Setting data to display
   [INFO] <2022-04-22; 12:43:08> Successfully set data to display
   [INFO] <2022-04-22; 12:43:08> Updating points
   [INFO] <2022-04-22; 12:43:08> Updated points: 2514
   [INFO] <2022-04-22; 12:43:08> Decoding process finished successfully
   [INFO] <2022-04-22; 12:43:08> Initializing toolbar subsystem
   [INFO] <2022-04-22; 12:43:08> Successfully initialized toolbar subsystem
   [INFO] <2022-04-22; 12:43:08> Selected files: 1
   [INFO] <2022-04-22; 12:43:08> World background images are present, opening selection screen
   [INFO] <2022-04-22; 12:43:08> World background image is present, loading world background image
   [INFO] <2022-04-22; 12:43:09> Selected world background images: 1
   [INFO] <2022-04-22; 12:43:09> Loading world background image took 378ms.
   [INFO] <2022-04-22; 12:43:10> Successfully loaded world background image
   
