[INFO] <2022-04-07; 09:17:05> Player Tracker Decoder App v1.5.1 - LOG FILE
   [INFO] <2022-04-07; 09:17:05> Initializing logger
   [INFO] <2022-04-07; 09:17:05> Logger successfully initialized
   [INFO] <2022-04-07; 09:17:05> Initializing primary systems
   [INFO] <2022-04-07; 09:17:05> Initializing settings subsystem
   [INFO] <2022-04-07; 09:17:05> Fetching and parsing settings from config file
   [INFO] <2022-04-07; 09:17:05> Settings: 12
   [INFO] <2022-04-07; 09:17:05> 0
   [INFO] <2022-04-07; 09:17:05> true
   [INFO] <2022-04-07; 09:17:05> 0
   [INFO] <2022-04-07; 09:17:05> true
   [INFO] <2022-04-07; 09:17:05> 5.0
   [INFO] <2022-04-07; 09:17:05> true
   [INFO] <2022-04-07; 09:17:05> LINE
   [INFO] <2022-04-07; 09:17:05> 216
   [INFO] <2022-04-07; 09:17:05> false
   [INFO] <2022-04-07; 09:17:05> false
   [INFO] <2022-04-07; 09:17:05> false
   [INFO] <2022-04-07; 09:17:05> Successfully fetched and parsed settings from config file
   [INFO] <2022-04-07; 09:17:05> Successfully initialized settings subsystem
   [INFO] <2022-04-07; 09:17:05> Initializing decoder subsystem
   [INFO] <2022-04-07; 09:17:05> Successfully initialized decoder subsystem
   [INFO] <2022-04-07; 09:17:05> Initializing primary frame subsystem
   [INFO] <2022-04-07; 09:17:05> Initializing main display subsystem
   [INFO] <2022-04-07; 09:17:05> Successfully initialized main display subsystem
   [INFO] <2022-04-07; 09:17:05> Successfully initialized primary frame subsystem
   [INFO] <2022-04-07; 09:17:06> Successfully initialized all subsystems
   [INFO] <2022-04-07; 09:17:10> Decoding process started
   [INFO] <2022-04-07; 09:17:10> Decoding data
   [INFO] <2022-04-07; 09:17:10> Fetched and indexed input file
   [INFO] <2022-04-07; 09:17:10> maxX: 2069 minX: -374; maxY: 58 minY: -1563
   [INFO] <2022-04-07; 09:17:10> xRange: 2443 yRange: 1621
   [INFO] <2022-04-07; 09:17:10> Successfully decoded data
   [INFO] <2022-04-07; 09:17:10> Setting data to display
   [INFO] <2022-04-07; 09:17:10> Successfully set data to display
   [INFO] <2022-04-07; 09:17:10> Updating points
   [INFO] <2022-04-07; 09:17:10> Updated points: 2514
   [INFO] <2022-04-07; 09:17:10> Decoding process finished successfully
   [INFO] <2022-04-07; 09:17:10> Initializing toolbar subsystem
   [INFO] <2022-04-07; 09:17:10> Successfully initialized toolbar subsystem
   [INFO] <2022-04-07; 09:17:10> Selected files: 1
   [INFO] <2022-04-07; 09:17:10> World background images are present
   opening selection screen
   [INFO] <2022-04-07; 09:17:10> World background image is present
   loading world background image
   
