   [INFO] <2022-05-16; 14:51:14.556> Player Tracker Decoder App v1.7.9 - LOG FILE
   [INFO] <2022-05-16; 14:51:14.558> Initializing logger
   [INFO] <2022-05-16; 14:51:14.559> Logger successfully initialized
   [INFO] <2022-05-16; 14:51:14.559> Initializing primary systems
   [INFO] <2022-05-16; 14:51:14.561> Initializing settings subsystem
   [INFO] <2022-05-16; 14:51:14.561> Fetching and parsing settings from config file
   [INFO] <2022-05-16; 14:51:14.562> 1.0
   [INFO] <2022-05-16; 14:51:14.562> true
   [INFO] <2022-05-16; 14:51:14.563> 0
   [INFO] <2022-05-16; 14:51:14.563> Heat
   [INFO] <2022-05-16; 14:51:14.563> 200
   [INFO] <2022-05-16; 14:51:14.564> false
   [INFO] <2022-05-16; 14:51:14.564> false
   [INFO] <2022-05-16; 14:51:14.564> false
   [INFO] <2022-05-16; 14:51:14.565> true
   [INFO] <2022-05-16; 14:51:14.565> false
   [INFO] <2022-05-16; 14:51:14.565> ageFadeThreshold: 0
   [INFO] <2022-05-16; 14:51:14.565> Change_Size
   [INFO] <2022-05-16; 14:51:14.566> 91
   [INFO] <2022-05-16; 14:51:14.566> Settings: 12
   [WARNING] <2022-05-16; 14:51:14.566> Incomplete or old config file, updating the config file
   [INFO] <2022-05-16; 14:51:14.567> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:14.573> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:14.573> Successfully fetched and parsed settings from config file
   [INFO] <2022-05-16; 14:51:14.573> Successfully initialized settings subsystem
   [INFO] <2022-05-16; 14:51:14.575> Initializing decoder subsystem
   [INFO] <2022-05-16; 14:51:14.575> Successfully initialized decoder subsystem
   [INFO] <2022-05-16; 14:51:14.575> Initializing primary frame subsystem
   [INFO] <2022-05-16; 14:51:14.580> Initializing main display subsystem
   [INFO] <2022-05-16; 14:51:14.580> Successfully initialized main display subsystem
   [INFO] <2022-05-16; 14:51:14.589> Successfully initialized primary frame subsystem
   [INFO] <2022-05-16; 14:51:14.589> Loading resources
   [INFO] <2022-05-16; 14:51:15.650> Successfully initialized all subsystems
   [INFO] <2022-05-16; 14:51:20.400> Selected files: 7
   [INFO] <2022-05-16; 14:51:20.400> Decoding process started
   [INFO] <2022-05-16; 14:51:20.401> Decoding data
   [INFO] <2022-05-16; 14:51:20.402> Fetched and indexed input file: server-overworld-log-2022-01-24.txt
   [INFO] <2022-05-16; 14:51:20.402> Fetched and indexed input file: server-overworld-log-2022-01-25.txt
   [INFO] <2022-05-16; 14:51:20.403> Fetched and indexed input file: server-overworld-log-2022-01-28.txt
   [INFO] <2022-05-16; 14:51:20.404> Fetched and indexed input file: server-overworld-log-2022-01-29.txt
   [INFO] <2022-05-16; 14:51:20.404> Fetched and indexed input file: server-overworld-log-2022-01-30.txt
   [INFO] <2022-05-16; 14:51:20.404> Fetched and indexed input file: server-overworld-log-2022-01-31.txt
   [INFO] <2022-05-16; 14:51:20.405> Fetched and indexed input file: server-overworld-log-2022-02-01.txt
   [INFO] <2022-05-16; 14:51:20.773> maxX: 2210 minX: -547; maxY: 64 minY: -2201
   [INFO] <2022-05-16; 14:51:20.774> xRange: 2757 yRange: 2265
   [INFO] <2022-05-16; 14:51:20.774> Successfully decoded data
   [INFO] <2022-05-16; 14:51:20.774> Setting data to display
   [INFO] <2022-05-16; 14:51:20.801> Successfully set data to display
   [INFO] <2022-05-16; 14:51:20.802> Updating points
   [INFO] <2022-05-16; 14:51:20.825> Updated points: 14623
   [INFO] <2022-05-16; 14:51:20.825> Initializing toolbar subsystem
   [INFO] <2022-05-16; 14:51:21.377> Successfully initialized toolbar subsystem
   [INFO] <2022-05-16; 14:51:21.378> Selected files: 7
   [INFO] <2022-05-16; 14:51:21.378> Decoding process finished successfully
   [INFO] <2022-05-16; 14:51:25.839> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:25.845> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:25.845> Changed activity threshold to: 91
   [INFO] <2022-05-16; 14:51:25.845> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:25.846> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:25.846> Changed activity threshold to: 90
   [INFO] <2022-05-16; 14:51:25.861> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:25.863> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:25.863> Changed activity threshold to: 88
   [INFO] <2022-05-16; 14:51:25.885> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:25.887> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:25.890> Changed activity threshold to: 85
   [INFO] <2022-05-16; 14:51:25.904> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:25.906> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:25.907> Changed activity threshold to: 81
   [INFO] <2022-05-16; 14:51:25.922> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:25.925> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:25.926> Changed activity threshold to: 76
   [INFO] <2022-05-16; 14:51:25.940> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:25.942> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:25.943> Changed activity threshold to: 75
   [INFO] <2022-05-16; 14:51:25.957> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:25.977> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:25.977> Changed activity threshold to: 74
   [INFO] <2022-05-16; 14:51:25.998> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:25.999> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:25.999> Changed activity threshold to: 73
   [INFO] <2022-05-16; 14:51:26.097> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:26.100> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:26.100> Changed activity threshold to: 71
   [INFO] <2022-05-16; 14:51:26.149> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:26.151> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:26.152> Changed activity threshold to: 70
   [INFO] <2022-05-16; 14:51:26.179> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:26.179> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:26.180> Changed activity threshold to: 69
   [INFO] <2022-05-16; 14:51:26.195> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:26.196> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:26.196> Changed activity threshold to: 66
   [INFO] <2022-05-16; 14:51:26.212> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:26.213> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:26.213> Changed activity threshold to: 65
   [INFO] <2022-05-16; 14:51:26.229> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:26.229> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:26.230> Changed activity threshold to: 64
   [INFO] <2022-05-16; 14:51:26.262> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:26.263> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:26.263> Changed activity threshold to: 63
   [INFO] <2022-05-16; 14:51:26.295> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:26.296> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:26.296> Changed activity threshold to: 61
   [INFO] <2022-05-16; 14:51:26.312> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:26.313> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 14:51:26.313> Changed activity threshold to: 59
   [INFO] <2022-05-16; 14:51:26.330> Saving and writing settings to config file
   [INFO] <2022-05-16; 14:51:26.330> Successfully saved and wrote settings to config file
