[INFO] <2022-05-02; 17:31:36.001>    Player Tracker Decoder App v1.5.5 - LOG FILE
   [INFO] <2022-05-02; 17:31:36.003> Initializing logger
   [INFO] <2022-05-02; 17:31:36.003> Logger successfully initialized
   [INFO] <2022-05-02; 17:31:36.003> Initializing primary systems
   [INFO] <2022-05-02; 17:31:36.005> Initializing settings subsystem
   [INFO] <2022-05-02; 17:31:36.005> Fetching and parsing settings from config file
   [INFO] <2022-05-02; 17:31:36.006> Settings: 12
   [INFO] <2022-05-02; 17:31:36.006> 10
   [INFO] <2022-05-02; 17:31:36.007> true
   [INFO] <2022-05-02; 17:31:36.007> 0
   [INFO] <2022-05-02; 17:31:36.008> true
   [INFO] <2022-05-02; 17:31:36.008> 5.0
   [INFO] <2022-05-02; 17:31:36.009> true
   [INFO] <2022-05-02; 17:31:36.009> LINE
   [INFO] <2022-05-02; 17:31:36.010> 200
   [INFO] <2022-05-02; 17:31:36.010> false
   [INFO] <2022-05-02; 17:31:36.010> true
   [INFO] <2022-05-02; 17:31:36.010> false
   [INFO] <2022-05-02; 17:31:36.011> Successfully fetched and parsed settings from config file
   [INFO] <2022-05-02; 17:31:36.011> Successfully initialized settings subsystem
   [INFO] <2022-05-02; 17:31:36.012> Initializing decoder subsystem
   [INFO] <2022-05-02; 17:31:36.012> Successfully initialized decoder subsystem
   [INFO] <2022-05-02; 17:31:36.013> Initializing primary frame subsystem
   [INFO] <2022-05-02; 17:31:36.018> Initializing main display subsystem
   [INFO] <2022-05-02; 17:31:36.019> Antialiasing enabled on main display panel
   [INFO] <2022-05-02; 17:31:36.019> Successfully initialized main display subsystem
   [INFO] <2022-05-02; 17:31:36.029> Successfully initialized primary frame subsystem
   [INFO] <2022-05-02; 17:31:36.029> Loading resources
   [INFO] <2022-05-02; 17:31:37.048> Successfully initialized all subsystems
   [INFO] <2022-05-02; 17:31:39.310> Decoding process started
   [INFO] <2022-05-02; 17:31:39.310> Decoding data
   [INFO] <2022-05-02; 17:31:39.311> Fetched and indexed input file
   [INFO] <2022-05-02; 17:31:39.377> maxX: 0 minX: -327; maxY: 58 minY: -1500
   [INFO] <2022-05-02; 17:31:39.377> xRange: 327 yRange: 1558
   [INFO] <2022-05-02; 17:31:39.377> Successfully decoded data
   [INFO] <2022-05-02; 17:31:39.378> Setting data to display
   [INFO] <2022-05-02; 17:31:39.379> Successfully set data to display
   [INFO] <2022-05-02; 17:31:39.379> Updating points
   [INFO] <2022-05-02; 17:31:39.381> Updated points: 732
   [INFO] <2022-05-02; 17:31:39.382> Decoding process finished successfully
   [INFO] <2022-05-02; 17:31:39.382> Initializing toolbar subsystem
   [INFO] <2022-05-02; 17:31:39.467> Successfully initialized toolbar subsystem
   [INFO] <2022-05-02; 17:31:39.468> Selected files: 1
   [INFO] <2022-05-02; 17:31:39.469> World background images are present, opening selection screen
   [INFO] <2022-05-02; 17:31:39.470> World background image is present, loading world background image
   [WARNING] <2022-05-02; 17:31:40.817> No world background images selected
   [INFO] <2022-05-02; 17:31:42.956> Saving and writing settings to config file
   [INFO] <2022-05-02; 17:31:42.961> Successfully saved and wrote settings to config file
   [INFO] <2022-05-02; 17:31:42.962> Toggled age fade to: true
   [INFO] <2022-05-02; 17:31:44.574> Saving and writing settings to config file
   [INFO] <2022-05-02; 17:31:44.574> Successfully saved and wrote settings to config file
   [INFO] <2022-05-02; 17:31:44.575> Toggled age fade to: false
   [INFO] <2022-05-02; 17:31:44.883> Saving and writing settings to config file
   [INFO] <2022-05-02; 17:31:44.884> Successfully saved and wrote settings to config file
   [INFO] <2022-05-02; 17:31:44.885> Toggled hidden lines to: true
   [INFO] <2022-05-02; 17:31:47.518> Saving and writing settings to config file
   [INFO] <2022-05-02; 17:31:47.526> Successfully saved and wrote settings to config file
   [INFO] <2022-05-02; 17:31:47.527> Toggled age fade to: true
   
