   [INFO] <2022-05-16; 09:16:42.326> Player Tracker Decoder App v1.7.8 - LOG FILE
   [INFO] <2022-05-16; 09:16:42.328> Initializing logger
   [INFO] <2022-05-16; 09:16:42.329> Logger successfully initialized
   [INFO] <2022-05-16; 09:16:42.329> Initializing primary systems
   [INFO] <2022-05-16; 09:16:42.332> Initializing settings subsystem
   [INFO] <2022-05-16; 09:16:42.333> Fetching and parsing settings from config file
   [INFO] <2022-05-16; 09:16:42.334> 0.2
   [INFO] <2022-05-16; 09:16:42.335> true
   [INFO] <2022-05-16; 09:16:42.335> 0
   [INFO] <2022-05-16; 09:16:42.336> Heat
   [INFO] <2022-05-16; 09:16:42.336> 200
   [INFO] <2022-05-16; 09:16:42.337> false
   [INFO] <2022-05-16; 09:16:42.337> false
   [INFO] <2022-05-16; 09:16:42.338> false
   [INFO] <2022-05-16; 09:16:42.339> true
   [INFO] <2022-05-16; 09:16:42.339> false
   [INFO] <2022-05-16; 09:16:42.339> ageFadeThreshold: 0
   [INFO] <2022-05-16; 09:16:42.340> ChangeSize
   [INFO] <2022-05-16; 09:16:42.340> 0
   [INFO] <2022-05-16; 09:16:42.341> Settings: 12
   [WARNING] <2022-05-16; 09:16:42.341> Incomplete or old config file, updating the config file
   [INFO] <2022-05-16; 09:16:42.342> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:16:42.349> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:16:42.350> Successfully fetched and parsed settings from config file
   [INFO] <2022-05-16; 09:16:42.350> Successfully initialized settings subsystem
   [INFO] <2022-05-16; 09:16:42.352> Initializing decoder subsystem
   [INFO] <2022-05-16; 09:16:42.352> Successfully initialized decoder subsystem
   [INFO] <2022-05-16; 09:16:42.353> Initializing primary frame subsystem
   [INFO] <2022-05-16; 09:16:42.359> Initializing main display subsystem
   [INFO] <2022-05-16; 09:16:42.360> Successfully initialized main display subsystem
   [INFO] <2022-05-16; 09:16:42.371> Successfully initialized primary frame subsystem
   [INFO] <2022-05-16; 09:16:42.371> Loading resources
   [INFO] <2022-05-16; 09:16:43.328> Successfully initialized all subsystems
   [INFO] <2022-05-16; 09:16:53.281> Selected files: 2
   [INFO] <2022-05-16; 09:16:53.281> Decoding process started
   [INFO] <2022-05-16; 09:16:53.283> Decoding data
   [INFO] <2022-05-16; 09:16:53.284> Fetched and indexed input file: server-overworld-log-2022-01-30.txt
   [INFO] <2022-05-16; 09:16:53.284> Fetched and indexed input file: server-overworld-log-2022-02-02.txt
   [INFO] <2022-05-16; 09:16:53.377> maxX: 2062 minX: -368; maxY: 59 minY: -1570
   [INFO] <2022-05-16; 09:16:53.378> xRange: 2430 yRange: 1629
   [INFO] <2022-05-16; 09:16:53.378> Successfully decoded data
   [INFO] <2022-05-16; 09:16:53.379> Setting data to display
   [INFO] <2022-05-16; 09:16:53.386> Successfully set data to display
   [INFO] <2022-05-16; 09:16:53.387> Updating points
   [INFO] <2022-05-16; 09:16:53.393> Updated points: 1139
   [INFO] <2022-05-16; 09:16:53.394> Initializing toolbar subsystem
   [INFO] <2022-05-16; 09:16:53.448> Successfully initialized toolbar subsystem
   [INFO] <2022-05-16; 09:16:53.449> Selected files: 2
   [INFO] <2022-05-16; 09:16:53.449> Decoding process finished successfully
   [INFO] <2022-05-16; 09:17:00.273> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:00.276> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:00.277> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:00.299> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:00.302> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:00.304> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:00.348> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:00.355> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:00.357> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:00.399> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:00.402> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:00.402> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:00.454> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:00.455> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:00.457> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:00.578> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:00.579> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:00.579> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:00.628> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:00.629> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:00.630> Changed activity threshold to: 1
   [INFO] <2022-05-16; 09:17:00.878> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:00.879> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:00.879> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:00.895> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:00.896> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:00.896> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:00.911> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:00.912> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:00.912> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:00.928> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:00.929> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:00.929> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:01.212> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:01.213> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:01.214> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:01.229> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:01.230> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:01.230> Changed activity threshold to: 1
   [INFO] <2022-05-16; 09:17:01.680> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:01.681> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:01.681> Changed activity threshold to: 1
   [INFO] <2022-05-16; 09:17:04.310> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:04.311> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:04.311> Changed activity threshold to: 1
   [INFO] <2022-05-16; 09:17:04.331> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:04.332> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:04.332> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:04.347> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:04.348> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:04.348> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:04.372> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:04.373> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:04.374> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:04.866> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:04.867> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:04.867> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:04.883> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:04.884> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:04.884> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:04.900> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:04.901> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:04.901> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:04.916> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:04.917> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:04.917> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:04.933> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:04.934> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:04.934> Changed activity threshold to: 0
   [INFO] <2022-05-16; 09:17:04.950> Saving and writing settings to config file
   [INFO] <2022-05-16; 09:17:04.951> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 09:17:04.951> Changed activity threshold to: 0
