[INFO] <2022-04-22; 12:24:01> Player Tracker Decoder App v1.5.5 - LOG FILE
   [INFO] <2022-04-22; 12:24:01> Initializing logger
   [INFO] <2022-04-22; 12:24:01> Logger successfully initialized
   [INFO] <2022-04-22; 12:24:01> Initializing primary systems
   [INFO] <2022-04-22; 12:24:01> Initializing settings subsystem
   [INFO] <2022-04-22; 12:24:01> Fetching and parsing settings from config file
   [INFO] <2022-04-22; 12:24:01> Settings: 12
   [INFO] <2022-04-22; 12:24:01> 0
   [INFO] <2022-04-22; 12:24:01> true
   [INFO] <2022-04-22; 12:24:01> 0
   [INFO] <2022-04-22; 12:24:01> true
   [INFO] <2022-04-22; 12:24:01> 5.0
   [INFO] <2022-04-22; 12:24:01> true
   [INFO] <2022-04-22; 12:24:01> LINE
   [INFO] <2022-04-22; 12:24:01> 260
   [INFO] <2022-04-22; 12:24:01> false
   [INFO] <2022-04-22; 12:24:01> false
   [INFO] <2022-04-22; 12:24:01> false
   [INFO] <2022-04-22; 12:24:01> Successfully fetched and parsed settings from config file
   [INFO] <2022-04-22; 12:24:01> Successfully initialized settings subsystem
   [INFO] <2022-04-22; 12:24:01> Initializing decoder subsystem
   [INFO] <2022-04-22; 12:24:01> Successfully initialized decoder subsystem
   [INFO] <2022-04-22; 12:24:01> Initializing primary frame subsystem
   [INFO] <2022-04-22; 12:24:01> Initializing main display subsystem
   [INFO] <2022-04-22; 12:24:01> Successfully initialized main display subsystem
   [INFO] <2022-04-22; 12:24:01> Successfully initialized primary frame subsystem
   [INFO] <2022-04-22; 12:24:02> Successfully initialized all subsystems
   
