[INFO] <2022-04-07; 10:54:10> Player Tracker Decoder App v1.5.4 - LOG FILE
   [INFO] <2022-04-07; 10:54:10> Initializing logger
   [INFO] <2022-04-07; 10:54:10> Logger successfully initialized
   [INFO] <2022-04-07; 10:54:10> Initializing primary systems
   [INFO] <2022-04-07; 10:54:10> Initializing settings subsystem
   [INFO] <2022-04-07; 10:54:10> Fetching and parsing settings from config file
   [INFO] <2022-04-07; 10:54:10> Settings: 12
   [INFO] <2022-04-07; 10:54:10> 0
   [INFO] <2022-04-07; 10:54:10> true
   [INFO] <2022-04-07; 10:54:10> 0
   [INFO] <2022-04-07; 10:54:10> true
   [INFO] <2022-04-07; 10:54:10> 5.0
   [INFO] <2022-04-07; 10:54:10> true
   [INFO] <2022-04-07; 10:54:10> LINE
   [INFO] <2022-04-07; 10:54:10> 237
   [INFO] <2022-04-07; 10:54:10> false
   [INFO] <2022-04-07; 10:54:10> false
   [INFO] <2022-04-07; 10:54:10> false
   [INFO] <2022-04-07; 10:54:10> Successfully fetched and parsed settings from config file
   [INFO] <2022-04-07; 10:54:10> Successfully initialized settings subsystem
   [INFO] <2022-04-07; 10:54:10> Initializing decoder subsystem
   [INFO] <2022-04-07; 10:54:10> Successfully initialized decoder subsystem
   [INFO] <2022-04-07; 10:54:10> Initializing primary frame subsystem
   [INFO] <2022-04-07; 10:54:10> Initializing main display subsystem
   [INFO] <2022-04-07; 10:54:10> Successfully initialized main display subsystem
   [INFO] <2022-04-07; 10:54:10> Successfully initialized primary frame subsystem
   [INFO] <2022-04-07; 10:54:11> Successfully initialized all subsystems
   [INFO] <2022-04-07; 10:54:27> Decoding process started
   [INFO] <2022-04-07; 10:54:27> Decoding data
   [INFO] <2022-04-07; 10:54:27> Fetched and indexed input file
   [INFO] <2022-04-07; 10:54:27> maxX: 2069 minX: -374; maxY: 58 minY: -1563
   [INFO] <2022-04-07; 10:54:27> xRange: 2443 yRange: 1621
   [INFO] <2022-04-07; 10:54:27> Successfully decoded data
   [INFO] <2022-04-07; 10:54:27> Setting data to display
   [INFO] <2022-04-07; 10:54:27> Successfully set data to display
   [INFO] <2022-04-07; 10:54:27> Updating points
   [INFO] <2022-04-07; 10:54:27> Updated points: 2514
   [INFO] <2022-04-07; 10:54:27> Decoding process finished successfully
   [INFO] <2022-04-07; 10:54:27> Initializing toolbar subsystem
   [INFO] <2022-04-07; 10:54:27> Successfully initialized toolbar subsystem
   [INFO] <2022-04-07; 10:54:27> Selected files: 1
   [INFO] <2022-04-07; 10:54:27> World background images are present, opening selection screen
   [INFO] <2022-04-07; 10:54:27> World background image is present, loading world background image
   [INFO] <2022-04-07; 10:54:30> Selected world background images: 1
   [INFO] <2022-04-07; 10:54:47> Loading world background image took 16661ms.
   
