[INFO] <2022-05-13; 10:44:09.689>    Player Tracker src.com.anip24.trackerDecoder.Decoder App v1.6.3 - LOG FILE
   [INFO] <2022-05-13; 10:44:09.693> Initializing logger
   [INFO] <2022-05-13; 10:44:09.694> src.com.anip24.trackerDecoder.Logger successfully initialized
   [INFO] <2022-05-13; 10:44:09.695> Initializing primary systems
   [INFO] <2022-05-13; 10:44:09.697> Initializing settings subsystem
   [INFO] <2022-05-13; 10:44:09.699> Fetching and parsing settings from config file
   [INFO] <2022-05-13; 10:44:09.700> src.com.anip24.trackerDecoder.Settings: 15
   [INFO] <2022-05-13; 10:44:09.700> 1
   [INFO] <2022-05-13; 10:44:09.701> true
   [INFO] <2022-05-13; 10:44:09.701> 0
   [INFO] <2022-05-13; 10:44:09.702> true
   [INFO] <2022-05-13; 10:44:09.702> 5.0
   [INFO] <2022-05-13; 10:44:09.703> true
   [INFO] <2022-05-13; 10:44:09.703> LINE
   [INFO] <2022-05-13; 10:44:09.704> 200
   [INFO] <2022-05-13; 10:44:09.704> false
   [INFO] <2022-05-13; 10:44:09.705> true
   [INFO] <2022-05-13; 10:44:09.705> false
   [INFO] <2022-05-13; 10:44:09.705> false
   [INFO] <2022-05-13; 10:44:09.706> true
   [INFO] <2022-05-13; 10:44:09.706> ageFadeThreshold: 0
   [INFO] <2022-05-13; 10:44:09.706> Successfully fetched and parsed settings from config file
   [INFO] <2022-05-13; 10:44:09.707> Successfully initialized settings subsystem
   [INFO] <2022-05-13; 10:44:09.708> Initializing decoder subsystem
   [INFO] <2022-05-13; 10:44:09.708> Successfully initialized decoder subsystem
   [INFO] <2022-05-13; 10:44:09.708> Initializing primary frame subsystem
   [INFO] <2022-05-13; 10:44:09.714> Initializing main display subsystem
   [INFO] <2022-05-13; 10:44:09.714> Antialiasing enabled on main display panel
   [INFO] <2022-05-13; 10:44:09.715> Successfully initialized main display subsystem
   [INFO] <2022-05-13; 10:44:09.724> Successfully initialized primary frame subsystem
   [INFO] <2022-05-13; 10:44:09.724> Loading resources
   [INFO] <2022-05-13; 10:44:10.676> Successfully initialized all subsystems
   [INFO] <2022-05-13; 10:44:18.072> Selected files: 10
   [INFO] <2022-05-13; 10:44:18.072> Decoding process started
   [INFO] <2022-05-13; 10:44:18.085> Decoding data
   [INFO] <2022-05-13; 10:44:18.086> Fetched and indexed input file
   [INFO] <2022-05-13; 10:44:18.087> Fetched and indexed input file
   [INFO] <2022-05-13; 10:44:18.087> Fetched and indexed input file
   [INFO] <2022-05-13; 10:44:18.087> Fetched and indexed input file
   [INFO] <2022-05-13; 10:44:18.088> Fetched and indexed input file
   [INFO] <2022-05-13; 10:44:18.088> Fetched and indexed input file
   [INFO] <2022-05-13; 10:44:18.089> Fetched and indexed input file
   [INFO] <2022-05-13; 10:44:18.089> Fetched and indexed input file
   [INFO] <2022-05-13; 10:44:18.089> Fetched and indexed input file
   [INFO] <2022-05-13; 10:44:18.090> Fetched and indexed input file
   [INFO] <2022-05-13; 10:44:18.637> maxX: 2305 minX: -2172; maxY: 1681 minY: -2583
   [INFO] <2022-05-13; 10:44:18.638> xRange: 4477 yRange: 4264
   [INFO] <2022-05-13; 10:44:18.638> Successfully decoded data
   [INFO] <2022-05-13; 10:44:18.638> Setting data to display
