[INFO] <2022-05-02; 17:13:02.904>    Player Tracker Decoder App v1.5.5 - LOG FILE
   [INFO] <2022-05-02; 17:13:02.906> Initializing logger
   [INFO] <2022-05-02; 17:13:02.906> Logger successfully initialized
   [INFO] <2022-05-02; 17:13:02.906> Initializing primary systems
   [INFO] <2022-05-02; 17:13:02.908> Initializing settings subsystem
   [INFO] <2022-05-02; 17:13:02.908> Fetching and parsing settings from config file
   [INFO] <2022-05-02; 17:13:02.909> Settings: 12
   [INFO] <2022-05-02; 17:13:02.910> 1
   [INFO] <2022-05-02; 17:13:02.910> true
   [INFO] <2022-05-02; 17:13:02.910> 0
   [INFO] <2022-05-02; 17:13:02.911> true
   [INFO] <2022-05-02; 17:13:02.911> 5.0
   [INFO] <2022-05-02; 17:13:02.912> true
   [INFO] <2022-05-02; 17:13:02.912> LINE
   [INFO] <2022-05-02; 17:13:02.913> 276
   [INFO] <2022-05-02; 17:13:02.913> true
   [INFO] <2022-05-02; 17:13:02.914> false
   [INFO] <2022-05-02; 17:13:02.914> false
   [INFO] <2022-05-02; 17:13:02.914> Successfully fetched and parsed settings from config file
   [INFO] <2022-05-02; 17:13:02.915> Successfully initialized settings subsystem
   [INFO] <2022-05-02; 17:13:02.916> Initializing decoder subsystem
   [INFO] <2022-05-02; 17:13:02.917> Successfully initialized decoder subsystem
   [INFO] <2022-05-02; 17:13:02.917> Initializing primary frame subsystem
   [INFO] <2022-05-02; 17:13:02.922> Initializing main display subsystem
   [INFO] <2022-05-02; 17:13:02.922> Successfully initialized main display subsystem
   [INFO] <2022-05-02; 17:13:02.931> Successfully initialized primary frame subsystem
   [INFO] <2022-05-02; 17:13:02.932> Loading resources
   [INFO] <2022-05-02; 17:13:04.365> Successfully initialized all subsystems
   [INFO] <2022-05-02; 17:13:08.623> Decoding process started
   [INFO] <2022-05-02; 17:13:08.623> Decoding data
   [INFO] <2022-05-02; 17:13:08.624> Fetched and indexed input file
