   [INFO] <2022-05-16; 13:44:35.263> Player Tracker Decoder App v1.7.9 - LOG FILE
   [INFO] <2022-05-16; 13:44:35.265> Initializing logger
   [INFO] <2022-05-16; 13:44:35.266> Logger successfully initialized
   [INFO] <2022-05-16; 13:44:35.266> Initializing primary systems
   [INFO] <2022-05-16; 13:44:35.269> Initializing settings subsystem
   [INFO] <2022-05-16; 13:44:35.269> Fetching and parsing settings from config file
   [INFO] <2022-05-16; 13:44:35.270> 1.0
   [INFO] <2022-05-16; 13:44:35.271> true
   [INFO] <2022-05-16; 13:44:35.272> 0
   [INFO] <2022-05-16; 13:44:35.272> Heat
   [INFO] <2022-05-16; 13:44:35.273> 200
   [INFO] <2022-05-16; 13:44:35.274> false
   [INFO] <2022-05-16; 13:44:35.274> false
   [INFO] <2022-05-16; 13:44:35.275> false
   [INFO] <2022-05-16; 13:44:35.275> true
   [INFO] <2022-05-16; 13:44:35.276> false
   [INFO] <2022-05-16; 13:44:35.277> ageFadeThreshold: 0
   [INFO] <2022-05-16; 13:44:35.277> Change_Size
   [INFO] <2022-05-16; 13:44:35.277> 0
   [INFO] <2022-05-16; 13:44:35.278> Settings: 12
   [WARNING] <2022-05-16; 13:44:35.279> Incomplete or old config file, updating the config file
   [INFO] <2022-05-16; 13:44:35.279> Saving and writing settings to config file
   [INFO] <2022-05-16; 13:44:35.286> Successfully saved and wrote settings to config file
   [INFO] <2022-05-16; 13:44:35.287> Successfully fetched and parsed settings from config file
   [INFO] <2022-05-16; 13:44:35.287> Successfully initialized settings subsystem
   [INFO] <2022-05-16; 13:44:35.289> Initializing decoder subsystem
   [INFO] <2022-05-16; 13:44:35.289> Successfully initialized decoder subsystem
   [INFO] <2022-05-16; 13:44:35.290> Initializing primary frame subsystem
   [INFO] <2022-05-16; 13:44:35.296> Initializing main display subsystem
   [INFO] <2022-05-16; 13:44:35.297> Successfully initialized main display subsystem
   [INFO] <2022-05-16; 13:44:35.313> Successfully initialized primary frame subsystem
   [INFO] <2022-05-16; 13:44:35.314> Loading resources
   [INFO] <2022-05-16; 13:44:36.866> Successfully initialized all subsystems
   [INFO] <2022-05-16; 13:44:43.554> Selected files: 6
   [INFO] <2022-05-16; 13:44:43.555> Decoding process started
   [INFO] <2022-05-16; 13:44:43.556> Decoding data
   [INFO] <2022-05-16; 13:44:43.556> Fetched and indexed input file: server-overworld-log-2022-01-25.txt
