[INFO] <2022-05-02; 17:19:02.433>    Player Tracker Decoder App v1.5.5 - LOG FILE
   [INFO] <2022-05-02; 17:19:02.434> Initializing logger
   [INFO] <2022-05-02; 17:19:02.434> Logger successfully initialized
   [INFO] <2022-05-02; 17:19:02.435> Initializing primary systems
   [INFO] <2022-05-02; 17:19:02.436> Initializing settings subsystem
   [INFO] <2022-05-02; 17:19:02.436> Fetching and parsing settings from config file
   [INFO] <2022-05-02; 17:19:02.437> Settings: 12
   [INFO] <2022-05-02; 17:19:02.437> 10
   [INFO] <2022-05-02; 17:19:02.437> true
   [INFO] <2022-05-02; 17:19:02.437> 0
   [INFO] <2022-05-02; 17:19:02.437> true
   [INFO] <2022-05-02; 17:19:02.438> 5.0
   [INFO] <2022-05-02; 17:19:02.438> true
   [INFO] <2022-05-02; 17:19:02.438> LINE
   [INFO] <2022-05-02; 17:19:02.439> 200
   [INFO] <2022-05-02; 17:19:02.439> true
   [INFO] <2022-05-02; 17:19:02.439> true
   [INFO] <2022-05-02; 17:19:02.439> false
   [INFO] <2022-05-02; 17:19:02.439> Successfully fetched and parsed settings from config file
   [INFO] <2022-05-02; 17:19:02.440> Successfully initialized settings subsystem
   [INFO] <2022-05-02; 17:19:02.440> Initializing decoder subsystem
   [INFO] <2022-05-02; 17:19:02.441> Successfully initialized decoder subsystem
   [INFO] <2022-05-02; 17:19:02.441> Initializing primary frame subsystem
   [INFO] <2022-05-02; 17:19:02.444> Initializing main display subsystem
   [INFO] <2022-05-02; 17:19:02.444> Antialiasing enabled on main display panel
   [INFO] <2022-05-02; 17:19:02.445> Successfully initialized main display subsystem
   [INFO] <2022-05-02; 17:19:02.451> Successfully initialized primary frame subsystem
   [INFO] <2022-05-02; 17:19:02.451> Loading resources
   [INFO] <2022-05-02; 17:19:03.107> Successfully initialized all subsystems
   [INFO] <2022-05-02; 17:19:07.767> Decoding process started
   [INFO] <2022-05-02; 17:19:07.767> Decoding data
   [INFO] <2022-05-02; 17:19:07.768> Fetched and indexed input file
   [INFO] <2022-05-02; 17:19:07.826> maxX: 208 minX: -368; maxY: 58 minY: -1560
   [INFO] <2022-05-02; 17:19:07.826> xRange: 576 yRange: 1618
   [INFO] <2022-05-02; 17:19:07.827> Successfully decoded data
   [INFO] <2022-05-02; 17:19:07.827> Setting data to display
   [INFO] <2022-05-02; 17:19:07.828> Successfully set data to display
   [INFO] <2022-05-02; 17:19:07.829> Updating points
   [INFO] <2022-05-02; 17:19:07.831> Updated points: 838
   [INFO] <2022-05-02; 17:19:07.832> Decoding process finished successfully
   [INFO] <2022-05-02; 17:19:07.832> Initializing toolbar subsystem
   [INFO] <2022-05-02; 17:19:07.909> Successfully initialized toolbar subsystem
   [INFO] <2022-05-02; 17:19:07.909> Selected files: 1
   [INFO] <2022-05-02; 17:19:07.910> World background images are present, opening selection screen
   [INFO] <2022-05-02; 17:19:07.910> World background image is present, loading world background image
   [WARNING] <2022-05-02; 17:19:09.778> No world background images selected
   [INFO] <2022-05-02; 17:19:30.573> Saving and writing settings to config file
   [INFO] <2022-05-02; 17:19:30.578> Successfully saved and wrote settings to config file
   [INFO] <2022-05-02; 17:19:30.578> Toggled hidden lines to: true
   [INFO] <2022-05-02; 17:19:30.956> Saving and writing settings to config file
   [INFO] <2022-05-02; 17:19:30.956> Successfully saved and wrote settings to config file
   [INFO] <2022-05-02; 17:19:30.957> Toggled hidden lines to: false
   [INFO] <2022-05-02; 17:19:31.466> Saving and writing settings to config file
   [INFO] <2022-05-02; 17:19:31.467> Successfully saved and wrote settings to config file
   [INFO] <2022-05-02; 17:19:31.467> Toggled terminus points to: false
   [INFO] <2022-05-02; 17:19:31.639> Saving and writing settings to config file
   [INFO] <2022-05-02; 17:19:31.640> Successfully saved and wrote settings to config file
   [INFO] <2022-05-02; 17:19:31.640> Toggled terminus points to: true
   [INFO] <2022-05-02; 17:19:32.136> Saving and writing settings to config file
   [INFO] <2022-05-02; 17:19:32.136> Successfully saved and wrote settings to config file
   [INFO] <2022-05-02; 17:19:32.137> Toggled fancy lines to: false
   [INFO] <2022-05-02; 17:19:32.327> Saving and writing settings to config file
   [INFO] <2022-05-02; 17:19:32.328> Successfully saved and wrote settings to config file
   [INFO] <2022-05-02; 17:19:32.328> Toggled fancy lines to: true
   
