[INFO] <2022-05-13; 12:00:30.836>    Player Tracker src.com.anip24.trackerDecoder.Decoder App v1.6.3 - LOG FILE
   [INFO] <2022-05-13; 12:00:30.838> Initializing logger
   [INFO] <2022-05-13; 12:00:30.839> src.com.anip24.trackerDecoder.Logger successfully initialized
   [INFO] <2022-05-13; 12:00:30.839> Initializing primary systems
   [INFO] <2022-05-13; 12:00:30.841> Initializing settings subsystem
   [INFO] <2022-05-13; 12:00:30.841> Fetching and parsing settings from config file
   [INFO] <2022-05-13; 12:00:30.842> src.com.anip24.trackerDecoder.Settings: 16
   [INFO] <2022-05-13; 12:00:30.843> 50
   [INFO] <2022-05-13; 12:00:30.843> true
   [INFO] <2022-05-13; 12:00:30.843> 0
   [INFO] <2022-05-13; 12:00:30.843> true
   [INFO] <2022-05-13; 12:00:30.844> 5.0
   [INFO] <2022-05-13; 12:00:30.846> true
   [INFO] <2022-05-13; 12:00:30.846> Heat
   [INFO] <2022-05-13; 12:00:30.847> 200
   [INFO] <2022-05-13; 12:00:30.848> false
   [INFO] <2022-05-13; 12:00:30.848> true
   [INFO] <2022-05-13; 12:00:30.849> false
   [INFO] <2022-05-13; 12:00:30.849> false
   [INFO] <2022-05-13; 12:00:30.850> false
   [INFO] <2022-05-13; 12:00:30.850> ageFadeThreshold: 0
   [INFO] <2022-05-13; 12:00:30.851> ChangeSize
   [INFO] <2022-05-13; 12:00:30.851> Successfully fetched and parsed settings from config file
   [INFO] <2022-05-13; 12:00:30.852> Successfully initialized settings subsystem
   [INFO] <2022-05-13; 12:00:30.853> Initializing decoder subsystem
   [INFO] <2022-05-13; 12:00:30.854> Successfully initialized decoder subsystem
   [INFO] <2022-05-13; 12:00:30.854> Initializing primary frame subsystem
   [INFO] <2022-05-13; 12:00:30.861> Initializing main display subsystem
   [INFO] <2022-05-13; 12:00:30.862> Antialiasing enabled on main display panel
   [INFO] <2022-05-13; 12:00:30.862> Successfully initialized main display subsystem
   [INFO] <2022-05-13; 12:00:30.873> Successfully initialized primary frame subsystem
   [INFO] <2022-05-13; 12:00:30.873> Loading resources
   [INFO] <2022-05-13; 12:00:32.626> Successfully initialized all subsystems
   [INFO] <2022-05-13; 12:00:42.639> Selected files: 16
   [INFO] <2022-05-13; 12:00:42.639> Decoding process started
   [INFO] <2022-05-13; 12:00:42.640> Decoding data
   [INFO] <2022-05-13; 12:00:42.641> Fetched and indexed input file
   [INFO] <2022-05-13; 12:00:42.641> Fetched and indexed input file
   [INFO] <2022-05-13; 12:00:42.641> Fetched and indexed input file
   [INFO] <2022-05-13; 12:00:42.642> Fetched and indexed input file
   [INFO] <2022-05-13; 12:00:42.643> Fetched and indexed input file
   [INFO] <2022-05-13; 12:00:42.643> Fetched and indexed input file
   [INFO] <2022-05-13; 12:00:42.644> Fetched and indexed input file
   [INFO] <2022-05-13; 12:00:42.644> Fetched and indexed input file
   [INFO] <2022-05-13; 12:00:42.644> Fetched and indexed input file
   [INFO] <2022-05-13; 12:00:42.644> Fetched and indexed input file
   [INFO] <2022-05-13; 12:00:42.645> Fetched and indexed input file
   [INFO] <2022-05-13; 12:00:42.645> Fetched and indexed input file
   [INFO] <2022-05-13; 12:00:42.646> Fetched and indexed input file
   [INFO] <2022-05-13; 12:00:42.646> Fetched and indexed input file
