[INFO] <2022-04-07; 09:58:19> Player Tracker Decoder App v1.5.3 - LOG FILE
   [INFO] <2022-04-07; 09:58:19> Initializing logger
   [INFO] <2022-04-07; 09:58:19> Logger successfully initialized
   [INFO] <2022-04-07; 09:58:19> Initializing primary systems
   [INFO] <2022-04-07; 09:58:19> Initializing settings subsystem
   [INFO] <2022-04-07; 09:58:19> Fetching and parsing settings from config file
   [INFO] <2022-04-07; 09:58:19> Settings: 12
   [INFO] <2022-04-07; 09:58:19> 1
   [INFO] <2022-04-07; 09:58:19> true
   [INFO] <2022-04-07; 09:58:19> 0
   [INFO] <2022-04-07; 09:58:19> true
   [INFO] <2022-04-07; 09:58:19> 5.0
   [INFO] <2022-04-07; 09:58:19> true
   [INFO] <2022-04-07; 09:58:19> LINE
   [INFO] <2022-04-07; 09:58:19> 237
   [INFO] <2022-04-07; 09:58:19> false
   [INFO] <2022-04-07; 09:58:19> false
   [INFO] <2022-04-07; 09:58:19> false
   [INFO] <2022-04-07; 09:58:19> Successfully fetched and parsed settings from config file
   [INFO] <2022-04-07; 09:58:19> Successfully initialized settings subsystem
   [INFO] <2022-04-07; 09:58:19> Initializing decoder subsystem
   [INFO] <2022-04-07; 09:58:19> Successfully initialized decoder subsystem
   [INFO] <2022-04-07; 09:58:19> Initializing primary frame subsystem
   [INFO] <2022-04-07; 09:58:19> Initializing main display subsystem
   [INFO] <2022-04-07; 09:58:19> Successfully initialized main display subsystem
   [INFO] <2022-04-07; 09:58:19> Successfully initialized primary frame subsystem
   [INFO] <2022-04-07; 09:58:21> Successfully initialized all subsystems
   [INFO] <2022-04-07; 09:58:28> Decoding process started
   [INFO] <2022-04-07; 09:58:28> Decoding data
   [INFO] <2022-04-07; 09:58:28> Fetched and indexed input file
   [INFO] <2022-04-07; 09:58:28> maxX: 2069 minX: -374; maxY: 58 minY: -1563
   [INFO] <2022-04-07; 09:58:28> xRange: 2443 yRange: 1621
   [INFO] <2022-04-07; 09:58:28> Successfully decoded data
   [INFO] <2022-04-07; 09:58:28> Setting data to display
   [INFO] <2022-04-07; 09:58:28> Successfully set data to display
