[INFO] <2022-05-14; 16:21:28.469>    Player Tracker Decoder App v1.7.2 - LOG FILE
   [INFO] <2022-05-14; 16:21:28.471> Initializing logger
   [INFO] <2022-05-14; 16:21:28.471> Logger successfully initialized
   [INFO] <2022-05-14; 16:21:28.472> Initializing primary systems
   [INFO] <2022-05-14; 16:21:28.473> Initializing settings subsystem
   [INFO] <2022-05-14; 16:21:28.473> Fetching and parsing settings from config file
   [INFO] <2022-05-14; 16:21:28.474> 0
   [INFO] <2022-05-14; 16:21:28.474> true
   [INFO] <2022-05-14; 16:21:28.475> 0
   [INFO] <2022-05-14; 16:21:28.475> Line
   [INFO] <2022-05-14; 16:21:28.475> 200
   [INFO] <2022-05-14; 16:21:28.476> false
   [INFO] <2022-05-14; 16:21:28.476> true
   [INFO] <2022-05-14; 16:21:28.485> true
   [INFO] <2022-05-14; 16:21:28.485> true
   [INFO] <2022-05-14; 16:21:28.486> true
   [INFO] <2022-05-14; 16:21:28.486> ageFadeThreshold: 47
   [INFO] <2022-05-14; 16:21:28.486> ChangeSize
   [INFO] <2022-05-14; 16:21:28.487> 0
   [INFO] <2022-05-14; 16:21:28.487> Settings: 12
   [INFO] <2022-05-14; 16:21:28.487> Successfully fetched and parsed settings from config file
   [INFO] <2022-05-14; 16:21:28.488> Successfully initialized settings subsystem
   [INFO] <2022-05-14; 16:21:28.489> Initializing decoder subsystem
   [INFO] <2022-05-14; 16:21:28.489> Successfully initialized decoder subsystem
   [INFO] <2022-05-14; 16:21:28.489> Initializing primary frame subsystem
   [INFO] <2022-05-14; 16:21:28.549> Initializing main display subsystem
   [INFO] <2022-05-14; 16:21:28.552> Antialiasing enabled on main display panel
   [INFO] <2022-05-14; 16:21:28.553> Successfully initialized main display subsystem
   [INFO] <2022-05-14; 16:21:28.620> Successfully initialized primary frame subsystem
   [INFO] <2022-05-14; 16:21:28.622> Loading resources
   [INFO] <2022-05-14; 16:21:29.778> Successfully initialized all subsystems
   [WARNING] <2022-05-14; 16:21:36.066> No input files selected
   [WARNING] <2022-05-14; 16:21:56.963> No input files selected
   
