17:04:53; Anip24; (-1691, 69, -649);
17:04:58; Anip24; (-1691, 69, -649);
17:05:03; Anip24; (-1693, 69, -650);
17:05:08; Anip24; (-1692, 69, -650);
17:05:13; Anip24; (-1692, 69, -650);
17:05:18; Anip24; (-1692, 69, -650);
17:05:23; Anip24; (-1692, 69, -650);
17:05:28; Anip24; (-1692, 69, -650);
17:05:33; Anip24; (-1680, 69, -637);
17:05:38; Anip24; (-1684, 70, -651);
17:05:43; Anip24; (-1683, 69, -653);
17:05:48; Anip24; (-1671, 70, -645);
17:05:53; Anip24; (-1694, 69, -646);
17:05:58; Anip24; (-1699, 69, -658);
17:06:03; Anip24; (-1697, 72, -658);
17:06:08; Anip24; (-1690, 69, -654);
17:06:13; Anip24; (-1688, 69, -649);
17:06:18; Anip24; (-1697, 70, -660);
17:06:23; Anip24; (-1681, 70, -662);
17:06:28; Anip24; (-1685, 70, -665);
17:06:33; Anip24; (-1678, 72, -662);
17:06:38; Anip24; (-1672, 70, -660);
17:06:43; Anip24; (-1681, 70, -656);
17:06:48; Anip24; (-1672, 70, -656);
17:06:53; Anip24; (-1673, 71, -665);
17:06:58; Anip24; (-1673, 71, -665);
17:07:03; Anip24; (-1673, 71, -665);
17:07:08; Anip24; (-1673, 71, -665);
17:07:13; Anip24; (-1673, 71, -665);
17:07:18; Anip24; (-1673, 71, -665);
17:07:23; Anip24; (-1671, 70, -655);
17:07:28; Anip24; (-1682, 70, -666);
17:07:33; Anip24; (-1675, 70, -652);
17:07:38; Anip24; (-1646, 69, -641);
17:07:43; Anip24; (-1637, 72, -635);
17:07:48; Anip24; (-1650, 70, -652);
17:07:53; Anip24; (-1661, 71, -658);
17:07:58; Anip24; (-1661, 73, -658);
17:08:03; Anip24; (-1661, 74, -658);
17:08:08; Anip24; (-1661, 74, -658);
17:08:13; Anip24; (-1661, 70, -656);
17:08:18; Anip24; (-1665, 71, -674);
17:08:23; Anip24; (-1663, 72, -685);
17:08:28; Anip24; (-1666, 72, -706);
17:08:33; Anip24; (-1672, 70, -679);
17:08:38; Anip24; (-1678, 72, -662);
17:08:43; Anip24; (-1675, 72, -664);
17:08:48; Anip24; (-1674, 70, -681);
17:08:53; Anip24; (-1681, 71, -698);
17:08:58; Anip24; (-1681, 71, -704);
17:09:03; Anip24; (-1690, 71, -712);
17:09:08; Anip24; (-1690, 71, -708);
17:09:13; Anip24; (-1674, 71, -712);
17:09:18; Anip24; (-1659, 73, -693);
17:09:23; Anip24; (-1660, 71, -668);
17:09:28; Anip24; (-1660, 70, -661);
17:09:33; Anip24; (-1672, 70, -666);
17:09:38; Anip24; (-1670, 70, -668);
17:09:43; Anip24; (-1670, 70, -668);
17:09:48; Anip24; (-1671, 70, -665);
17:09:53; Anip24; (-1671, 70, -665);
17:09:58; Anip24; (-1671, 70, -665);
17:10:03; Anip24; (-1671, 70, -664);
17:10:08; Anip24; (-1687, 69, -655);
17:10:13; Anip24; (-1676, 69, -658);
17:10:18; Anip24; (-1672, 71, -665);
17:10:23; Anip24; (-1681, 69, -675);
17:10:28; Anip24; (-1681, 70, -667);
17:10:33; Anip24; (-1683, 70, -666);
17:10:38; Anip24; (-1665, 72, -682);
17:10:43; Anip24; (-1662, 73, -695);
17:10:48; Anip24; (-1664, 72, -688);
17:10:53; Anip24; (-1666, 72, -708);
17:10:58; Anip24; (-1679, 70, -693);
17:11:03; Anip24; (-1685, 70, -692);
17:11:08; Anip24; (-1669, 73, -694);
17:11:13; Anip24; (-1683, 69, -686);
17:11:18; Anip24; (-1682, 70, -663);
17:11:23; Anip24; (-1679, 69, -682);
17:11:28; Anip24; (-1688, 70, -683);
17:11:33; Anip24; (-1709, 68, -693);
17:11:38; Anip24; (-1690, 70, -688);
17:11:43; Anip24; (-1682, 69, -683);
17:11:48; Anip24; (-1682, 70, -688);
17:11:53; Anip24; (-1680, 70, -696);
17:11:58; Anip24; (-1678, 70, -691);
17:12:03; Anip24; (-1678, 71, -690);
