17:50:29; legoDBuddy; (-18, 67, -18);
17:50:35; legoDBuddy; (-18, 65, -27);
17:50:39; legoDBuddy; (-18, 65, -132);
17:50:44; legoDBuddy; (-19, 65, -184);
17:50:49; legoDBuddy; (-19, 66, -186);
17:50:54; legoDBuddy; (-20, 67, -185);
17:50:59; legoDBuddy; (-20, 67, -185);
17:51:04; legoDBuddy; (-23, 67, -191);
17:58:44; Anip24; (758, 136, -1057);
17:58:49; Anip24; (758, 128, -1057);
17:58:54; Anip24; (762, 128, -1046);
17:58:59; Anip24; (748, 128, -1026);
17:59:04; Anip24; (725, 128, -997);
17:59:09; Anip24; (711, 129, -980);
17:59:14; Anip24; (700, 128, -971);
17:59:19; Anip24; (688, 128, -959);
17:59:24; Anip24; (686, 129, -957);
17:59:29; Anip24; (660, 128, -934);
17:59:34; Anip24; (654, 128, -928);
17:59:39; Anip24; (638, 128, -914);
17:59:44; Anip24; (617, 128, -894);
17:59:49; Anip24; (594, 129, -874);
17:59:54; Anip24; (568, 129, -850);
17:59:59; Anip24; (562, 128, -844);
18:00:04; Anip24; (562, 128, -844);
18:00:09; Anip24; (562, 128, -844);
18:00:14; Anip24; (562, 128, -844);
18:00:19; Anip24; (562, 128, -844);
18:00:24; Anip24; (561, 128, -843);
18:00:29; Anip24; (555, 128, -838);
18:00:34; Anip24; (555, 128, -838);
18:00:39; Anip24; (555, 128, -838);
18:00:44; Anip24; (555, 128, -838);
18:00:49; Anip24; (555, 128, -838);
18:00:54; Anip24; (555, 128, -838);
18:00:59; Anip24; (555, 128, -838);
18:01:04; Anip24; (555, 128, -838);
18:01:09; Anip24; (555, 128, -838);
18:01:14; Anip24; (555, 128, -838);
18:01:19; Anip24; (548, 128, -831);
18:01:24; Anip24; (539, 129, -823);
18:01:29; Anip24; (524, 128, -812);
18:01:34; Anip24; (496, 129, -791);
18:01:39; Anip24; (489, 128, -786);
18:01:44; Anip24; (489, 128, -786);
18:01:49; Anip24; (489, 128, -786);
18:01:54; Anip24; (489, 128, -786);
18:01:59; Anip24; (489, 128, -786);
18:02:04; Anip24; (489, 128, -786);
18:02:09; Anip24; (489, 128, -786);
18:02:14; Anip24; (489, 128, -786);
18:02:19; Anip24; (489, 128, -786);
18:02:24; Anip24; (489, 128, -786);
18:02:29; Anip24; (487, 128, -785);
18:02:34; Anip24; (469, 129, -769);
18:02:39; Anip24; (442, 128, -747);
18:02:44; Anip24; (412, 128, -733);
18:02:49; Anip24; (397, 129, -719);
18:02:54; Anip24; (371, 129, -696);
18:02:59; Anip24; (345, 128, -673);
18:03:04; Anip24; (323, 128, -653);
18:03:09; Anip24; (293, 129, -629);
18:03:14; Anip24; (266, 129, -605);
18:03:19; Anip24; (240, 128, -582);
18:03:24; Anip24; (228, 128, -573);
18:03:29; Anip24; (228, 128, -573);
18:03:34; Anip24; (208, 129, -557);
