14:20:07; Em_zee_r; (-24, 70, 1);
14:20:07; SunkenDragon655; (-20, 69, 2);
14:20:07; RelmNTRealm; (-18, 70, 3);
14:20:07; UniformVeil1325; (-18, 68, 3);
14:20:07; swinkaHalinka; (-23, 70, 0);
14:20:07; Panda_Fur; (-24, 70, 0);
14:20:07; maniaa; (-1, 67, 14);
14:20:07; Liwhi; (-1, 67, 12);
14:20:07; Offi_Bluesmoke; (-6, 67, 0);
14:20:07; Steallthy01; (-1, 70, 25);
14:20:07; QiMasta; (-24, 70, -1);
14:20:07; donniduck66; (-20, 68, -1);
14:20:07; up3j4132014; (-5, 67, -13);
14:20:07; ZERO_gewit; (-13, 67, -8);
14:20:07; jerzyerzus; (-5, 67, -1);
14:20:07; An1matedNelly; (-9, 67, -1);
14:20:07; Krillekrokodil1; (0, 67, -13);
14:20:07; LilPichuu; (-13, 67, -1);
14:20:07; qb19r67c43; (-9, 67, -5);
14:20:07; Strieb; (15, 103, -10);
14:20:07; nluu57s47x; (3, 68, -3);
14:20:07; 1hqx69q6p4; (-1, 68, -9);
14:20:07; 29tg1td7c0; (1, 68, -6);
14:20:07; 7u0o7n46os; (3, 68, 3);
14:20:07; scoxamgn8z; (13, 69, 17);
14:20:07; laynaa; (14, 103, 17);
14:20:07; xjoe; (35, 81, -8);
14:20:07; mxdical; (-13, 72, 26);
14:20:07; gamerboy1000; (-8, 95, -27);
14:20:07; 9sr0f4f102; (3, 67, -15);
14:20:07; 2t1kh8m31k; (10, 67, 0);
14:20:07; 49rmn1938h; (1, 68, 6);
14:20:07; d3ye2l3hl6; (-1, 68, 9);
14:20:07; 06h82o2byl; (-18, 70, 7);
14:20:12; Em_zee_r; (-24, 70, 1);
14:20:12; SunkenDragon655; (-20, 69, 2);
14:20:12; RelmNTRealm; (-4, 70, -8);
14:20:12; UniformVeil1325; (-18, 68, 3);
14:20:12; swinkaHalinka; (-23, 70, 0);
14:20:12; Panda_Fur; (-24, 70, 0);
14:20:12; maniaa; (-1, 67, 14);
14:20:12; Liwhi; (-1, 67, 14);
14:20:12; Offi_Bluesmoke; (-6, 67, 0);
14:20:12; Steallthy01; (-3, 67, 9);
14:20:12; QiMasta; (-24, 70, -1);
14:20:12; donniduck66; (-20, 68, -1);
14:20:12; up3j4132014; (-5, 67, -13);
14:20:12; ZERO_gewit; (-13, 67, -8);
14:20:12; jerzyerzus; (-7, 67, -1);
14:20:12; An1matedNelly; (-9, 67, -1);
14:20:12; Krillekrokodil1; (-1, 67, -12);
14:20:12; LilPichuu; (-13, 67, -1);
14:20:12; qb19r67c43; (-9, 67, -5);
14:20:12; Strieb; (14, 104, -9);
